eyeX,eyeY,eyeZ,timestamp
-2.2,2.5,5,8.724209
-2.2,2.5,5,8.731922
-2.2,2.5,5,8.853082
-2.2,2.5,5,8.866372
-2.2,2.5,5,8.872808
-2.2,2.5,5,8.879154
-2.2,2.5,5,8.885279
-2.2,2.5,5,8.89122
-2.2,2.5,5,8.897309
-2.2,2.5,5,8.904046
-2.2,2.5,5,8.910577
-2.2,2.5,5,8.916643
-2.2,2.5,5,8.923055
-2.2,2.5,5,8.929016
-2.2,2.5,5,8.935349
-2.2,2.5,5,8.941139
-2.2,2.5,5,8.947419
-2.2,2.5,5,8.953135
-2.2,2.5,5,8.960224
-2.2,2.5,5,8.966433
-2.2,2.5,5,8.972381
-2.2,2.5,5,8.979073
-2.2,2.5,5,8.985636
-2.2,2.5,5,8.992074
-2.2,2.5,5,8.998541
-2.2,2.5,5,9.005116
-2.2,2.5,5,9.0167
-2.2,2.5,5,9.02441
-2.2,2.5,5,9.030498
-2.2,2.5,5,9.036523
-2.2,2.5,5,9.043031
-2.2,2.5,5,9.049509
-2.2,2.5,5,9.055663
-2.2,2.5,5,9.062731
-2.2,2.5,5,9.068961
-2.2,2.5,5,9.074953
-2.2,2.5,5,9.081109
-2.2,2.5,5,9.0872
-2.2,2.5,5,9.094794
-2.2,2.5,5,9.102427
-2.2,2.5,5,9.109118
-2.2,2.5,5,9.115704
-2.2,2.5,5,9.121542
-2.2,2.5,5,9.127816
-2.2,2.5,5,9.134304
-2.2,2.5,5,9.140321
-2.2,2.5,5,9.146883
-2.2,2.5,5,9.153174
-2.2,2.5,5,9.159592
-2.2,2.5,5,9.171869
-2.2,2.5,5,9.178143
-2.2,2.5,5,9.184011
-2.2,2.5,5,9.189916
-2.2,2.5,5,9.196441
-2.2,2.5,5,9.202486
-2.2,2.5,5,9.20865
-2.2,2.5,5,9.215055
-2.2,2.5,5,9.221345
-2.2,2.5,5,9.227509
-2.2,2.5,5,9.233678
-2.2,2.5,5,9.239627
-2.2,2.5,5,9.245524
-2.2,2.5,5,9.251758
-2.2,2.5,5,9.369104
-1.7,2.5,5,9.383541
-1.7,2.5,5,9.389715
-1.7,2.5,5,9.395621
-1.7,2.5,5,9.401964
-1.7,2.5,5,9.408086
-1.7,2.5,5,9.414331
-1.7,2.5,5,9.420878
-1.7,2.5,5,9.426847
-1.7,2.5,5,9.432991
-1.7,2.5,5,9.439417
-1.7,2.5,5,9.445406
-1.7,2.5,5,9.451458
-1.7,2.5,5,9.45815
-1.7,2.5,5,9.464207
-1.7,2.5,5,9.470545
-1.7,2.5,5,9.476564
-1.7,2.5,5,9.482652
-1.7,2.5,5,9.488933
-1.7,2.5,5,9.49512
-1.7,2.5,5,9.501719
-1.7,2.5,5,9.508297
-1.7,2.5,5,9.514925
-1.7,2.5,5,9.521059
-1.7,2.5,5,9.532769
-1.7,2.5,5,9.539582
-1.7,2.5,5,9.545736
-1.7,2.5,5,9.552245
-1.7,2.5,5,9.558173
-1.7,2.5,5,9.564414
-1.7,2.5,5,9.571152
-1.7,2.5,5,9.578311
-1.7,2.5,5,9.58471
-1.7,2.5,5,9.591301
-1.7,2.5,5,9.597686
-1.7,2.5,5,9.603835
-1.7,2.5,5,9.610264
-1.7,2.5,5,9.616833
-1.7,2.5,5,9.623375
-1.7,2.5,5,9.630636
-1.7,2.5,5,9.637126
-1.7,2.5,5,9.643068
-1.7,2.5,5,9.648978
-1.7,2.5,5,9.655762
-1.7,2.5,5,9.661852
-1.7,2.5,5,9.667937
-1.7,2.5,5,9.67391
-1.7,2.5,5,9.686028
-1.7,2.5,5,9.692458
-1.7,2.5,5,9.698708
-1.7,2.5,5,9.7047
-1.7,2.5,5,9.710957
-1.7,2.5,5,9.717788
-1.7,2.5,5,9.724003
-1.7,2.5,5,9.729932
-1.7,2.5,5,9.735915
-1.7,2.5,5,9.742553
-1.7,2.5,5,9.748614
-1.7,2.5,5,9.764552
-1.7,2.5,5,9.882346
-1.7,2.5,5,9.895445
-1.7,2.5,5,9.902154
-1.7,2.5,5,9.908018
-1.7,2.5,5,9.914107
-1.7,2.5,5,9.920488
-1.7,2.5,5,9.927023
-1.7,2.5,5,9.933708
-1.7,2.5,5,9.940007
-1.7,2.5,5,9.946514
-1.7,2.5,5,9.953073
-1.7,2.5,5,9.959359
-1.7,2.5,5,9.966513
-1.7,2.5,5,9.972587
-1.7,2.5,5,9.979505
-1.7,2.5,5,9.985507
-1.7,2.5,5,9.991254
-1.7,2.5,5,9.997956
-1.7,2.5,5,10.00408
-1.7,2.5,5,10.01024
-1.7,2.5,5,10.01676
-1.7,2.5,5,10.02325
-1.7,2.5,5,10.0296
-1.7,2.5,5,10.03626
-1.7,2.5,5,10.04784
-1.7,2.5,5,10.0546
-1.7,2.5,5,10.06078
-1.7,2.5,5,10.0671
-1.7,2.5,5,10.07304
-1.2,2.5,5,10.07929
-1.2,2.5,5,10.08571
-1.2,2.5,5,10.09298
-1.2,2.5,5,10.09925
-1.2,2.5,5,10.1054
-1.2,2.5,5,10.11172
-1.2,2.5,5,10.11836
-1.2,2.5,5,10.12432
-1.2,2.5,5,10.13068
-1.2,2.5,5,10.13666
-1.2,2.5,5,10.14252
-1.2,2.5,5,10.1494
-1.2,2.5,5,10.15539
-1.2,2.5,5,10.16131
-1.2,2.5,5,10.16742
-1.2,2.5,5,10.17395
-1.2,2.5,5,10.18022
-1.2,2.5,5,10.18648
-1.2,2.5,5,10.198
-1.2,2.5,5,10.20473
-1.2,2.5,5,10.21068
-1.2,2.5,5,10.21791
-1.2,2.5,5,10.22617
-1.2,2.5,5,10.23274
-1.2,2.5,5,10.2397
-1.2,2.5,5,10.24572
-1.2,2.5,5,10.25134
-1.2,2.5,5,10.25735
-1.2,2.5,5,10.26381
-1.2,2.5,5,10.26977
-1.2,2.5,5,10.27684
-1.2,2.5,5,10.40013
-1.2,2.5,5,10.41325
-1.2,2.5,5,10.41943
-1.2,2.5,5,10.42544
-1.2,2.5,5,10.43181
-1.2,2.5,5,10.43791
-1.2,2.5,5,10.44413
-1.2,2.5,5,10.45045
-1.2,2.5,5,10.45625
-1.2,2.5,5,10.46226
-1.2,2.5,5,10.4684
-1.2,2.5,5,10.47481
-1.2,2.5,5,10.48089
-1.2,2.5,5,10.4872
-1.2,2.5,5,10.49307
-1.2,2.5,5,10.49933
-1.2,2.5,5,10.50537
-1.2,2.5,5,10.51125
-1.2,2.5,5,10.51713
-1.2,2.5,5,10.52501
-1.2,2.5,5,10.53179
-1.2,2.5,5,10.53786
-1.2,2.5,5,10.54415
-1.2,2.5,5,10.55032
-1.2,2.5,5,10.56242
-1.2,2.5,5,10.57013
-1.2,2.5,5,10.57621
-1.2,2.5,5,10.58226
-1.2,2.5,5,10.58857
-1.2,2.5,5,10.59459
-1.2,2.5,5,10.60092
-1.2,2.5,5,10.60808
-1.2,2.5,5,10.61448
-1.2,2.5,5,10.62109
-1.2,2.5,5,10.62728
-1.2,2.5,5,10.63377
-1.2,2.5,5,10.6398
-1.2,2.5,5,10.64632
-1.2,2.5,5,10.65231
-1.2,2.5,5,10.65877
-1.2,2.5,5,10.6647
-1.2,2.5,5,10.67084
-1.2,2.5,5,10.67736
-1.2,2.5,5,10.68339
-1.2,2.5,5,10.68939
-1.2,2.5,5,10.69596
-1.2,2.5,5,10.7024
-1.2,2.5,5,10.71407
-1.2,2.5,5,10.72048
-1.2,2.5,5,10.72683
-1.2,2.5,5,10.73287
-1.2,2.5,5,10.73938
-1.2,2.5,5,10.74551
-1.2,2.5,5,10.75183
-1.2,2.5,5,10.75795
-1.2,2.5,5,10.76431
-1.2,2.5,5,10.77016
-1.2,2.5,5,10.77635
-0.7,2.5,5,10.78298
-0.7,2.5,5,10.7896
-0.7,2.5,5,10.91262
-0.7,2.5,5,10.92598
-0.7,2.5,5,10.93434
-0.7,2.5,5,10.94057
-0.7,2.5,5,10.94661
-0.7,2.5,5,10.9526
-0.7,2.5,5,10.95857
-0.7,2.5,5,10.96556
-0.7,2.5,5,10.97139
-0.7,2.5,5,10.97727
-0.7,2.5,5,10.98317
-0.7,2.5,5,10.98943
-0.7,2.5,5,10.99572
-0.7,2.5,5,11.00218
-0.7,2.5,5,11.00817
-0.7,2.5,5,11.01457
-0.7,2.5,5,11.02078
-0.7,2.5,5,11.02731
-0.7,2.5,5,11.03332
-0.7,2.5,5,11.03933
-0.7,2.5,5,11.04581
-0.7,2.5,5,11.05244
-0.7,2.5,5,11.05845
-0.7,2.5,5,11.06467
-0.7,2.5,5,11.07656
-0.7,2.5,5,11.08292
-0.7,2.5,5,11.08888
-0.7,2.5,5,11.09477
-0.7,2.5,5,11.10113
-0.7,2.5,5,11.10731
-0.7,2.5,5,11.1137
-0.7,2.5,5,11.12109
-0.7,2.5,5,11.1271
-0.7,2.5,5,11.13354
-0.7,2.5,5,11.13987
-0.7,2.5,5,11.14595
-0.7,2.5,5,11.15195
-0.7,2.5,5,11.15885
-0.7,2.5,5,11.16505
-0.7,2.5,5,11.17122
-0.7,2.5,5,11.17727
-0.7,2.5,5,11.18349
-0.7,2.5,5,11.1899
-0.7,2.5,5,11.19599
-0.7,2.5,5,11.20205
-0.7,2.5,5,11.20799
-0.7,2.5,5,11.215
-0.7,2.5,5,11.22658
-0.7,2.5,5,11.23304
-0.7,2.5,5,11.23921
-0.7,2.5,5,11.24547
-0.7,2.5,5,11.25195
-0.7,2.5,5,11.25802
-0.7,2.5,5,11.26492
-0.7,2.5,5,11.2715
-0.7,2.5,5,11.27754
-0.7,2.5,5,11.28413
-0.7,2.5,5,11.28997
-0.7,2.5,5,11.29654
-0.7,2.5,5,11.30274
-0.7,2.5,5,11.43451
-0.7,2.5,5,11.44734
-0.7,2.5,5,11.45545
-0.7,2.5,5,11.46204
-0.7,2.5,5,11.46873
-0.7,2.5,5,11.47468
-0.7,2.5,5,11.48109
-0.2,2.5,5,11.48778
-0.2,2.5,5,11.49358
-0.2,2.5,5,11.50002
-0.2,2.5,5,11.50641
-0.2,2.5,5,11.51279
-0.2,2.5,5,11.51925
-0.2,2.5,5,11.5252
-0.2,2.5,5,11.531
-0.2,2.5,5,11.53723
-0.2,2.5,5,11.5433
-0.2,2.5,5,11.56076
-0.2,2.5,5,11.56785
-0.2,2.5,5,11.57366
-0.2,2.5,5,11.57994
-0.2,2.5,5,11.58597
-0.2,2.5,5,11.59778
-0.2,2.5,5,11.60373
-0.2,2.5,5,11.60953
-0.2,2.5,5,11.61602
-0.2,2.5,5,11.62254
-0.2,2.5,5,11.62871
-0.2,2.5,5,11.63506
-0.2,2.5,5,11.64207
-0.2,2.5,5,11.64846
-0.2,2.5,5,11.65428
-0.2,2.5,5,11.6601
-0.2,2.5,5,11.66612
-0.2,2.5,5,11.67247
-0.2,2.5,5,11.67864
-0.2,2.5,5,11.68453
-0.2,2.5,5,11.69067
-0.2,2.5,5,11.69661
-0.2,2.5,5,11.70285
-0.2,2.5,5,11.70893
-0.2,2.5,5,11.71507
-0.2,2.5,5,11.7208
-0.2,2.5,5,11.72654
-0.2,2.5,5,11.73279
-0.2,2.5,5,11.7388
-0.2,2.5,5,11.75051
-0.2,2.5,5,11.75837
-0.2,2.5,5,11.76463
-0.2,2.5,5,11.7711
-0.2,2.5,5,11.77732
-0.2,2.5,5,11.78359
-0.2,2.5,5,11.79052
-0.2,2.5,5,11.79638
-0.2,2.5,5,11.80226
-0.2,2.5,5,11.80838
-0.2,2.5,5,11.81469
-0.2,2.5,5,11.93187
-0.2,2.5,5,11.94521
-0.2,2.5,5,11.95195
-0.2,2.5,5,11.95833
-0.2,2.5,5,11.96415
-0.2,2.5,5,11.97014
-0.2,2.5,5,11.9767
-0.2,2.5,5,11.98313
-0.2,2.5,5,11.989
-0.2,2.5,5,11.9957
-0.2,2.5,5,12.00189
-0.2,2.5,5,12.00779
-0.2,2.5,5,12.01395
-0.2,2.5,5,12.01968
-0.2,2.5,5,12.02664
-0.2,2.5,5,12.03394
-0.2,2.5,5,12.03968
-0.2,2.5,5,12.04571
-0.2,2.5,5,12.05161
-0.2,2.5,5,12.05748
-0.2,2.5,5,12.06411
-0.2,2.5,5,12.07001
-0.2,2.5,5,12.0758
-0.2,2.5,5,12.08163
-0.2,2.5,5,12.08797
-0.2,2.5,5,12.09964
-0.2,2.5,5,12.10577
-0.2,2.5,5,12.11246
-0.2,2.5,5,12.11839
-0.2,2.5,5,12.12464
-0.2,2.5,5,12.1306
-0.2,2.5,5,12.13735
-0.2,2.5,5,12.14474
-0.2,2.5,5,12.15075
-0.2,2.5,5,12.15668
-0.2,2.5,5,12.16266
-0.2,2.5,5,12.16856
-0.2,2.5,5,12.17474
-0.2,2.5,5,12.18097
-0.2,2.5,5,12.18686
0.3,2.5,5,12.1934
0.3,2.5,5,12.20021
0.3,2.5,5,12.20625
0.3,2.5,5,12.21233
0.3,2.5,5,12.21829
0.3,2.5,5,12.22449
0.3,2.5,5,12.2306
0.3,2.5,5,12.23694
0.3,2.5,5,12.24286
0.3,2.5,5,12.25459
0.3,2.5,5,12.26095
0.3,2.5,5,12.26714
0.3,2.5,5,12.27306
0.3,2.5,5,12.27986
0.3,2.5,5,12.28574
0.3,2.5,5,12.292
0.3,2.5,5,12.2981
0.3,2.5,5,12.30407
0.3,2.5,5,12.31049
0.3,2.5,5,12.31662
0.3,2.5,5,12.32238
0.3,2.5,5,12.32847
0.3,2.5,5,12.44621
0.3,2.5,5,12.4622
0.3,2.5,5,12.4714
0.3,2.5,5,12.47875
0.3,2.5,5,12.48476
0.3,2.5,5,12.49062
0.3,2.5,5,12.49711
0.3,2.5,5,12.50336
0.3,2.5,5,12.5095
0.3,2.5,5,12.51619
0.3,2.5,5,12.52252
0.3,2.5,5,12.52898
0.3,2.5,5,12.53497
0.3,2.5,5,12.54067
0.3,2.5,5,12.54657
0.3,2.5,5,12.55289
0.3,2.5,5,12.55945
0.3,2.5,5,12.56537
0.3,2.5,5,12.57133
0.3,2.5,5,12.57748
0.3,2.5,5,12.58423
0.3,2.5,5,12.59047
0.3,2.5,5,12.5966
0.3,2.5,5,12.60834
0.3,2.5,5,12.61608
0.3,2.5,5,12.62186
0.3,2.5,5,12.62995
0.3,2.5,5,12.63663
0.3,2.5,5,12.64361
0.3,2.5,5,12.65017
0.3,2.5,5,12.65712
0.3,2.5,5,12.66358
0.3,2.5,5,12.6698
0.3,2.5,5,12.67598
0.3,2.5,5,12.68255
0.3,2.5,5,12.68856
0.3,2.5,5,12.69501
0.3,2.5,5,12.7019
0.3,2.5,5,12.7078
0.3,2.5,5,12.7144
0.3,2.5,5,12.72067
0.3,2.5,5,12.72692
0.3,2.5,5,12.73335
0.3,2.5,5,12.73965
0.3,2.5,5,12.74589
0.3,2.5,5,12.75204
0.3,2.5,5,12.76397
0.3,2.5,5,12.77052
0.3,2.5,5,12.77691
0.3,2.5,5,12.78333
0.3,2.5,5,12.79002
0.3,2.5,5,12.79628
0.3,2.5,5,12.80275
0.3,2.5,5,12.80877
0.3,2.5,5,12.8155
0.3,2.5,5,12.82156
0.3,2.5,5,12.82756
0.3,2.5,5,12.83377
0.3,2.5,5,12.84005
0.3,2.5,5,12.96462
0.8,2.5,5,12.9774
0.8,2.5,5,12.98417
0.8,2.5,5,12.99069
0.8,2.5,5,12.99709
0.8,2.5,5,13.00308
0.8,2.5,5,13.00881
0.8,2.5,5,13.01532
0.8,2.5,5,13.02125
0.8,2.5,5,13.02767
0.8,2.5,5,13.03378
0.8,2.5,5,13.04016
0.8,2.5,5,13.0462
0.8,2.5,5,13.05257
0.8,2.5,5,13.05866
0.8,2.5,5,13.06479
0.8,2.5,5,13.07115
0.8,2.5,5,13.07761
0.8,2.5,5,13.0841
0.8,2.5,5,13.09
0.8,2.5,5,13.09601
0.8,2.5,5,13.102
0.8,2.5,5,13.10791
0.8,2.5,5,13.11415
0.8,2.5,5,13.12063
0.8,2.5,5,13.13236
0.8,2.5,5,13.13921
0.8,2.5,5,13.14528
0.8,2.5,5,13.15118
0.8,2.5,5,13.15709
0.8,2.5,5,13.16379
0.8,2.5,5,13.17065
0.8,2.5,5,13.17789
0.8,2.5,5,13.18443
0.8,2.5,5,13.19044
0.8,2.5,5,13.1971
0.8,2.5,5,13.20295
0.8,2.5,5,13.20893
0.8,2.5,5,13.21519
0.8,2.5,5,13.23363
0.8,2.5,5,13.23974
0.8,2.5,5,13.24633
0.8,2.5,5,13.25254
0.8,2.5,5,13.25845
0.8,2.5,5,13.26495
0.8,2.5,5,13.27154
0.8,2.5,5,13.28349
0.8,2.5,5,13.29121
0.8,2.5,5,13.2972
0.8,2.5,5,13.30365
0.8,2.5,5,13.31033
0.8,2.5,5,13.31639
0.8,2.5,5,13.32247
0.8,2.5,5,13.32858
0.8,2.5,5,13.33477
0.8,2.5,5,13.34089
0.8,2.5,5,13.34706
0.8,2.5,5,13.35289
0.8,2.5,5,13.47757
0.8,2.5,5,13.491
0.8,2.5,5,13.49739
0.8,2.5,5,13.5033
0.8,2.5,5,13.50966
0.8,2.5,5,13.51591
0.8,2.5,5,13.52248
0.8,2.5,5,13.5303
0.8,2.5,5,13.53669
0.8,2.5,5,13.54248
0.8,2.5,5,13.54857
0.8,2.5,5,13.55456
0.8,2.5,5,13.56078
0.8,2.5,5,13.56743
0.8,2.5,5,13.57324
0.8,2.5,5,13.57929
0.8,2.5,5,13.5851
0.8,2.5,5,13.59246
0.8,2.5,5,13.60159
0.8,2.5,5,13.60754
0.8,2.5,5,13.61349
0.8,2.5,5,13.61951
0.8,2.5,5,13.62551
0.8,2.5,5,13.6317
0.8,2.5,5,13.64349
0.8,2.5,5,13.64963
0.8,2.5,5,13.65557
0.8,2.5,5,13.66174
0.8,2.5,5,13.66831
1.3,2.5,5,13.67469
1.3,2.5,5,13.68111
1.3,2.5,5,13.68808
1.3,2.5,5,13.69439
1.3,2.5,5,13.7009
1.3,2.5,5,13.70723
1.3,2.5,5,13.71426
1.3,2.5,5,13.72023
1.3,2.5,5,13.72847
1.3,2.5,5,13.73589
1.3,2.5,5,13.74331
1.3,2.5,5,13.75701
1.3,2.5,5,13.76413
1.3,2.5,5,13.77056
1.3,2.5,5,13.77672
1.3,2.5,5,13.78326
1.3,2.5,5,13.79763
1.3,2.5,5,13.8051
1.3,2.5,5,13.81122
1.3,2.5,5,13.81749
1.3,2.5,5,13.82348
1.3,2.5,5,13.8304
1.3,2.5,5,13.83896
1.3,2.5,5,13.84577
1.3,2.5,5,13.85231
1.3,2.5,5,13.85904
1.3,2.5,5,13.86566
1.3,2.5,5,13.99027
1.3,2.5,5,14.00322
1.3,2.5,5,14.0092
1.3,2.5,5,14.01542
1.3,2.5,5,14.02141
1.3,2.5,5,14.0279
1.3,2.5,5,14.03559
1.3,2.5,5,14.04214
1.3,2.5,5,14.04864
1.3,2.5,5,14.05446
1.3,2.5,5,14.06049
1.3,2.5,5,14.06689
1.3,2.5,5,14.07335
1.3,2.5,5,14.07993
1.3,2.5,5,14.08629
1.3,2.5,5,14.09205
1.3,2.5,5,14.09865
1.3,2.5,5,14.10492
1.3,2.5,5,14.11145
1.3,2.5,5,14.11777
1.3,2.5,5,14.12404
1.3,2.5,5,14.13064
1.3,2.5,5,14.1368
1.3,2.5,5,14.14269
1.3,2.5,5,14.15439
1.3,2.5,5,14.16102
1.3,2.5,5,14.1669
1.3,2.5,5,14.17249
1.3,2.5,5,14.17838
1.3,2.5,5,14.18501
1.3,2.5,5,14.19147
1.3,2.5,5,14.19838
1.3,2.5,5,14.20416
1.3,2.5,5,14.21002
1.3,2.5,5,14.21624
1.3,2.5,5,14.22264
1.3,2.5,5,14.22867
1.3,2.5,5,14.23503
1.3,2.5,5,14.24109
1.3,2.5,5,14.24764
1.3,2.5,5,14.25415
1.3,2.5,5,14.26013
1.3,2.5,5,14.26637
1.3,2.5,5,14.27262
1.3,2.5,5,14.27878
1.3,2.5,5,14.28472
1.3,2.5,5,14.29095
1.3,2.5,5,14.29716
1.3,2.5,5,14.30878
1.3,2.5,5,14.31524
1.3,2.5,5,14.32114
1.3,2.5,5,14.32769
1.3,2.5,5,14.3335
1.3,2.5,5,14.33944
1.3,2.5,5,14.34567
1.3,2.5,5,14.35159
1.3,2.5,5,14.35775
1.3,2.5,5,14.3637
1.3,2.5,5,14.3699
1.8,2.5,5,14.37604
1.8,2.5,5,14.38228
1.8,2.5,5,14.51153
1.8,2.5,5,14.5241
1.8,2.5,5,14.53029
1.8,2.5,5,14.53693
1.8,2.5,5,14.54287
1.8,2.5,5,14.54879
1.8,2.5,5,14.55516
1.8,2.5,5,14.56187
1.8,2.5,5,14.56845
1.8,2.5,5,14.57436
1.8,2.5,5,14.58081
1.8,2.5,5,14.58677
1.8,2.5,5,14.59313
1.8,2.5,5,14.59926
1.8,2.5,5,14.60562
1.8,2.5,5,14.61204
1.8,2.5,5,14.61854
1.8,2.5,5,14.62447
1.8,2.5,5,14.63038
1.8,2.5,5,14.6364
1.8,2.5,5,14.64226
1.8,2.5,5,14.64834
1.8,2.5,5,14.65422
1.8,2.5,5,14.66005
1.8,2.5,5,14.66618
1.8,2.5,5,14.67822
1.8,2.5,5,14.68585
1.8,2.5,5,14.69154
1.8,2.5,5,14.69764
1.8,2.5,5,14.70383
1.8,2.5,5,14.71004
1.8,2.5,5,14.71749
1.8,2.5,5,14.72759
1.8,2.5,5,14.73427
1.8,2.5,5,14.74031
1.8,2.5,5,14.74656
1.8,2.5,5,14.75289
1.8,2.5,5,14.75889
1.8,2.5,5,14.76528
1.8,2.5,5,14.77117
1.8,2.5,5,14.77688
1.8,2.5,5,14.78349
1.8,2.5,5,14.78977
1.8,2.5,5,14.79627
1.8,2.5,5,14.80209
1.8,2.5,5,14.80813
1.8,2.5,5,14.81451
1.8,2.5,5,14.82142
1.8,2.5,5,14.83365
1.8,2.5,5,14.84011
1.8,2.5,5,14.84656
1.8,2.5,5,14.85298
1.8,2.5,5,14.85935
1.8,2.5,5,14.86565
1.8,2.5,5,14.87207
1.8,2.5,5,14.87825
1.8,2.5,5,14.88492
1.8,2.5,5,14.89127
1.8,2.5,5,14.89739
1.8,2.5,5,15.02173
1.8,2.5,5,15.03702
1.8,2.5,5,15.05334
1.8,2.5,5,15.05951
1.8,2.5,5,15.066
1.8,2.5,5,15.07243
2.3,2.5,5,15.07905
2.3,2.5,5,15.08566
2.3,2.5,5,15.09195
2.3,2.5,5,15.09795
2.3,2.5,5,15.10374
2.3,2.5,5,15.11004
2.3,2.5,5,15.11609
2.3,2.5,5,15.12266
2.3,2.5,5,15.12856
2.3,2.5,5,15.13429
2.3,2.5,5,15.14063
2.3,2.5,5,15.14709
2.3,2.5,5,15.15356
2.3,2.5,5,15.1595
2.3,2.5,5,15.16528
2.3,2.5,5,15.17181
2.3,2.5,5,15.18362
2.3,2.5,5,15.18979
2.3,2.5,5,15.1961
2.3,2.5,5,15.2023
2.3,2.5,5,15.20826
2.3,2.5,5,15.21445
2.3,2.5,5,15.22085
2.3,2.5,5,15.22699
2.3,2.5,5,15.23479
2.3,2.5,5,15.24126
2.3,2.5,5,15.24741
2.3,2.5,5,15.25386
2.3,2.5,5,15.25978
2.3,2.5,5,15.26606
2.3,2.5,5,15.27309
2.3,2.5,5,15.27939
2.3,2.5,5,15.28567
2.3,2.5,5,15.29223
2.3,2.5,5,15.29834
2.3,2.5,5,15.30432
2.3,2.5,5,15.31091
2.3,2.5,5,15.31738
2.3,2.5,5,15.32364
2.3,2.5,5,15.33525
2.3,2.5,5,15.3416
2.3,2.5,5,15.34858
2.3,2.5,5,15.35442
2.3,2.5,5,15.36022
2.3,2.5,5,15.36687
2.3,2.5,5,15.37398
2.3,2.5,5,15.3802
2.3,2.5,5,15.38636
2.3,2.5,5,15.3932
2.3,2.5,5,15.39983
2.3,2.5,5,15.40591
2.3,2.5,5,15.41214
2.3,2.5,5,15.54241
2.3,2.5,5,15.55615
2.3,2.5,5,15.56251
2.3,2.5,5,15.56843
2.3,2.5,5,15.57451
2.3,2.5,5,15.5809
2.3,2.5,5,15.58683
2.3,2.5,5,15.59359
2.3,2.5,5,15.59982
2.3,2.5,5,15.60606
2.3,2.5,5,15.61245
2.3,2.5,5,15.6189
2.3,2.5,5,15.62495
2.3,2.5,5,15.63096
2.3,2.5,5,15.63716
2.3,2.5,5,15.64316
2.3,2.5,5,15.64974
2.3,2.5,5,15.65548
2.3,2.5,5,15.66198
2.3,2.5,5,15.66832
2.3,2.5,5,15.67493
2.3,2.5,5,15.68106
2.3,2.5,5,15.68697
2.3,2.5,5,15.69323
2.3,2.5,5,15.70459
2.3,2.5,5,15.71073
2.3,2.5,5,15.71656
2.3,2.5,5,15.72261
2.3,2.5,5,15.7287
2.3,2.5,5,15.73454
2.3,2.5,5,15.74107
2.3,2.5,5,15.74797
2.3,2.5,5,15.75565
2.3,2.5,5,15.76292
2.3,2.5,5,15.77036
2.3,2.5,5,15.78759
2.8,2.5,5,15.79684
2.8,2.5,5,15.80335
2.8,2.5,5,15.80968
2.8,2.5,5,15.81587
2.8,2.5,5,15.82229
2.8,2.5,5,15.82896
2.8,2.5,5,15.83529
2.8,2.5,5,15.8447
2.8,2.5,5,15.85842
2.8,2.5,5,15.86475
2.8,2.5,5,15.87242
2.8,2.5,5,15.87951
2.8,2.5,5,15.88572
2.8,2.5,5,15.89175
2.8,2.5,5,15.89861
2.8,2.5,5,15.90521
2.8,2.5,5,15.91186
2.8,2.5,5,15.91818
2.8,2.5,5,15.9243
2.8,2.5,5,16.04116
2.8,2.5,5,16.05427
2.8,2.5,5,16.06052
2.8,2.5,5,16.06658
2.8,2.5,5,16.07325
2.8,2.5,5,16.07974
2.8,2.5,5,16.08599
2.8,2.5,5,16.09244
2.8,2.5,5,16.09866
2.8,2.5,5,16.10523
2.8,2.5,5,16.11135
2.8,2.5,5,16.11801
2.8,2.5,5,16.12366
2.8,2.5,5,16.12992
2.8,2.5,5,16.136
2.8,2.5,5,16.14204
2.8,2.5,5,16.14852
2.8,2.5,5,16.15443
2.8,2.5,5,16.16055
2.8,2.5,5,16.16653
2.8,2.5,5,16.17292
2.8,2.5,5,16.17953
2.8,2.5,5,16.18608
2.8,2.5,5,16.19284
2.8,2.5,5,16.20497
2.8,2.5,5,16.21167
2.8,2.5,5,16.21827
2.8,2.5,5,16.22429
2.8,2.5,5,16.23013
2.8,2.5,5,16.23614
2.8,2.5,5,16.24264
2.8,2.5,5,16.24975
2.8,2.5,5,16.25624
2.8,2.5,5,16.2623
2.8,2.5,5,16.2682
2.8,2.5,5,16.27417
2.8,2.5,5,16.28027
2.8,2.5,5,16.28656
2.8,2.5,5,16.29255
2.8,2.5,5,16.29918
2.8,2.5,5,16.30525
2.8,2.5,5,16.31131
2.8,2.5,5,16.31768
2.8,2.5,5,16.32366
2.8,2.5,5,16.32998
2.8,2.5,5,16.33625
2.8,2.5,5,16.3425
2.8,2.5,5,16.34874
2.8,2.5,5,16.36048
2.8,2.5,5,16.3674
2.8,2.5,5,16.37394
2.8,2.5,5,16.38001
2.8,2.5,5,16.38672
2.8,2.5,5,16.39277
2.8,2.5,5,16.39919
2.8,2.5,5,16.40506
2.8,2.5,5,16.41152
2.8,2.5,5,16.41783
2.8,2.5,5,16.42361
2.8,2.5,5,16.42996
2.8,2.5,5,16.436
2.8,2.5,5,16.55299
-2.7,1.5,5,16.56649
-2.7,1.5,5,16.57293
-2.7,1.5,5,16.57926
-2.7,1.5,5,16.58566
-2.7,1.5,5,16.5915
-2.7,1.5,5,16.59822
-2.7,1.5,5,16.60477
-2.7,1.5,5,16.6113
-2.7,1.5,5,16.61734
-2.7,1.5,5,16.62359
-2.7,1.5,5,16.6298
-2.7,1.5,5,16.63572
-2.7,1.5,5,16.64176
-2.7,1.5,5,16.64801
-2.7,1.5,5,16.65548
-2.7,1.5,5,16.66154
