eyeX,eyeY,eyeZ,timestamp
0,0,1,22.4395
0,0,1,22.44546
0,0,1,22.45148
0,0,1,22.45823
0,0,1,22.46452
0,0,1,22.47038
0,0,1,22.47691
0,0,1,22.48333
0,0,1,22.49053
0,0,1,22.49725
0,0,1,22.50946
0,0,1,22.51626
0,0,1,22.52239
0,0,1,22.52855
0,0,1,22.53474
0,0,1,22.54094
0,0,1,22.54805
0,0,1,22.5542
0,0,1,22.56049
0,0,1,22.56642
0,0,1,22.5727
0,0,1,22.58172
0,0,1,22.69956
0,0,1,22.71336
0,0,1,22.71998
0,0,1,22.72713
0,0,1,22.73351
0,0,1,22.73964
0,0,1,22.74594
0,0,1,22.75282
0,0,1,22.7592
0,0,1,22.76517
0,0,1,22.77149
0,0,1,22.77806
0,0,1,22.78429
0,0,1,22.79084
0,0,1,22.79737
0,0,1,22.80339
0,0,1,22.80995
0,0,1,22.81605
0,0,1,22.822
0,0,1,22.82805
0,0,1,22.83435
0,0,1,22.84036
0,0,1,22.84658
0,0,1,22.85279
0,0,1,22.86536
0,0,1,22.87178
0,0,1,22.87824
0,0,1,22.88469
0,0,1,22.89133
0,0,1,22.89767
0,0,1,22.90416
0,0,1,22.91168
0,0,1,22.9181
0,0,1,22.92401
0,0,1,22.9302
0,0,1,22.93597
0,0,1,22.94203
0,0,1,22.94837
0,0,1,22.95425
0,0,1,22.96032
0,0,1,22.96605
0,0,1,22.97215
0,0,1,22.97866
0,0,1,22.98445
0,0,1,22.9903
0,0,1,22.99634
0,0,1,23.00333
0,0,1,23.01547
0,0,1,23.02188
0,0,1,23.02794
0,0,1,23.03418
0,0,1,23.04046
0,0,1,23.04672
0,0,1,23.05322
0,0,1,23.05973
0,0,1,23.06602
0,0,1,23.07228
0,0,1,23.07846
0,0,1,23.08516
0,0,1,23.09215
0,0,1,23.20983
0,0,1,23.22326
0,0,1,23.22927
0,0,1,23.23589
0,0,1,23.24212
0,0,1,23.24848
0,0,1,23.25436
0,0,1,23.26093
0,0,1,23.2669
0,0,1,23.27299
0,0,1,23.27896
0,0,1,23.28492
0,0,1,23.29135
0,0,1,23.29785
0,0,1,23.30418
0,0,1,23.31068
0,0,1,23.31648
0,0,1,23.32286
0,0,1,23.32913
0,0,1,23.33526
0,0,1,23.34132
0,0,1,23.34722
0,0,1,23.35318
0,0,1,23.35991
0,0,1,23.37152
0,0,1,23.37817
0,0,1,23.38456
0,0,1,23.39077
0,0,1,23.39735
0,0,1,23.40324
0,0,1,23.41124
0,0,1,23.41857
0,0,1,23.42472
0,0,1,23.43119
0,0,1,23.43708
0,0,1,23.44327
0,0,1,23.44992
0,0,1,23.45636
0,0,1,23.4626
0,0,1,23.46854
0,0,1,23.47533
0,0,1,23.4811
0,0,1,23.48702
0,0,1,23.493
0,0,1,23.49886
0,0,1,23.50547
0,0,1,23.51213
0,0,1,23.5239
0,0,1,23.53093
0,0,1,23.53718
0,0,1,23.54346
0,0,1,23.54952
0,0,1,23.55599
0,0,1,23.56243
0,0,1,23.56862
0,0,1,23.57474
0,0,1,23.58114
0,0,1,23.58764
0,0,1,23.59384
0,0,1,23.59999
0,0,1,23.6061
0,0,1,23.73121
0,0,1,23.7452
0,0,1,23.75106
0,0,1,23.7574
0,0,1,23.76356
0,0,1,23.78261
0,0,1,23.79047
0,0,1,23.79823
0,0,1,23.80436
0,0,1,23.81056
0,0,1,23.81661
0,0,1,23.82342
0,0,1,23.82953
0,0,1,23.83557
0,0,1,23.84146
0,0,1,23.84748
0,0,1,23.85392
0,0,1,23.86022
0,0,1,23.86598
0,0,1,23.87179
0,0,1,23.87794
0,0,1,23.88483
0,0,1,23.89663
0,0,1,23.90476
0,0,1,23.91117
0,0,1,23.91768
0,0,1,23.92371
0,0,1,23.92977
0,0,1,23.93625
0,0,1,23.9435
0,0,1,23.94956
0,0,1,23.95572
0,0,1,23.96177
0,0,1,23.96783
0,0,1,23.97374
0,0,1,23.9801
0,0,1,23.98592
0,0,1,23.9922
0,0,1,23.99828
0,0,1,24.00411
0,0,1,24.0102
0,0,1,24.01611
0,0,1,24.02236
0,0,1,24.02836
0,0,1,24.03426
